T [K],Cp [J kg^-1 K^-1],Cv [J kg^-1 K^-1],gamma,k [W m^-1 K^-1], mu [Pa s]
436.3636363636364,2306.6790190319593,2009.860481943901,1.1476811648144754,0.05175828561946006,1.4458966091733223e-05
445.4545454545455,2339.8030581457856,2042.9845210577266,1.1452867283274302,0.0532762989550337,1.4724092101343658e-05
454.54545454545456,2372.687756141104,2075.8692190530455,1.1429851815151721,0.05480959121141085,1.4987354901841338e-05
463.6363636363637,2405.3189349838303,2108.500397895772,1.1407723410364425,0.056356799568373146,1.5248794695491915e-05
472.72727272727275,2437.693015055894,2140.8744779678354,1.1386435964101012,0.0579197004152079,1.5509727260663424e-05
481.81818181818187,2469.825931860601,2173.0073947725427,1.1365934316662218,0.05949583706531796,1.57693575960013e-05
490.90909090909093,2501.7098953557925,2204.8913582677337,1.134618214169633,0.06108459570155634,1.602735024781763e-05
500.00000000000006,2533.337615229961,2236.5190781419024,1.1327145115769168,0.06268617131674542,1.6283697620281577e-05
509.0909090909091,2564.707398497734,2267.888861409676,1.1308787842908499,0.06429930613553013,1.653812990727521e-05
518.1818181818182,2595.8188694800247,2299.0003323919664,1.1291076529681217,0.06592399418506667,1.6791046887625305e-05
527.2727272727273,2626.669402942878,2329.85086585482,1.127398084331529,0.06755963497271529,1.7042603101671496e-05
536.3636363636364,2657.271418305953,2360.452881217895,1.125746435969911,0.0692061181463369,1.7293234102359627e-05
545.4545454545455,2687.6294140223786,2390.81087693432,1.1241497351177614,0.07086263271279708,1.7542388426950332e-05
554.5454545454545,2717.743775326144,2420.925238238085,1.1226054123439513,0.07252901724955477,1.7789971209846888e-05
563.6363636363637,2747.6218910258126,2450.8033539377543,1.1211107111515717,0.07420475928200988,1.803628011793007e-05
572.7272727272727,2777.2651304616943,2480.446593373636,1.1196633452544358,0.07588797342290562,1.8281079371188495e-05
581.8181818181819,2806.6877948521,2509.869257764042,1.1182605572660322,0.07758089468917306,1.8525957586930286e-05
590.909090909091,2835.9240700328983,2539.10553294484,1.1168988579784669,0.07928205135692507,1.8769706697729537e-05
600.0,2864.976133470863,2568.157596382804,1.115576449633045,0.08099145621990039,1.9011978518934678e-05
609.0909090909091,2893.8449913403165,2597.0264542522577,1.1142916879425933,0.08270479230150675,1.925315178981754e-05
618.1818181818182,2922.5319446621143,2625.713407574056,1.1130430062290364,0.08442453234256098,1.9493046067250696e-05
627.2727272727274,2951.039684971923,2654.221147883865,1.1118288644955991,0.08614356735956731,1.973229795428842e-05
636.3636363636364,2979.3971066731983,2682.5785695851396,1.1106467264196336,0.08784630392070938,1.9972377996638504e-05
645.4545454545455,3007.6180539586235,2710.7995168705647,1.1094948317796351,0.08955227764988916,2.021186196661498e-05
654.5454545454546,3035.7109689224512,2738.8924318343925,1.108371739480569,0.09125778384437104,2.0449899479224993e-05
663.6363636363637,3063.7122362743057,2766.893699186248,1.1072750056047882,0.09296168784573208,2.0686840390700106e-05
672.7272727272727,3091.6290641609053,2794.8105270728465,1.1062034560886431,0.09466739982723689,2.092328262073103e-05
681.8181818181819,3119.47590992209,2822.6573728340322,1.105155708923341,0.09636389154194402,2.115884704092178e-05
690.909090909091,3147.285822004757,2850.4672849166986,1.104129782039134,0.0980593403696083,2.1394176028428086e-05
700.0,3175.0609850610085,2878.2424479729507,1.1031249251768547,0.09975493021933948,2.1629349851670223e-05
709.0909090909091,3202.80219426333,2905.983657175271,1.1021404701830215,0.10145064433695312,2.1864374561874632e-05
718.1818181818182,3230.510365975106,2933.6918288870474,1.1011757725080016,0.10314646619422749,2.2099232706560137e-05
727.2727272727274,3258.1875742031148,2961.3690371150565,1.1002301750872687,0.10484238741835943,2.2333927242698968e-05
736.3636363636364,3285.8572866733043,2989.038749585246,1.09930233829496,0.10653832712815263,2.2568368244218326e-05
745.4545454545455,3313.5291318013433,3016.710594713285,1.0983914524675407,0.10823456162789485,2.2802645893809285e-05
754.5454545454546,3341.203403103566,3044.384866015508,1.0974970478934662,0.10993111208091205,2.3036792588281496e-05
763.6363636363637,3368.88032374589,3072.061786657832,1.0966186742653292,0.11162807520474659,2.327072950846485e-05
772.7272727272727,3396.560404971607,3099.7418678835484,1.095755888631695,0.11332543494452203,2.3504472292116458e-05
781.8181818181819,3424.2435645804635,3127.4250274924048,1.0949082822062246,0.11502311811803471,2.3738098031098727e-05
790.909090909091,3451.9294051888915,3155.110868100833,1.0940754697684278,0.116721097502965,2.3971609294577087e-05
800.0000000000001,3479.617437655161,3182.798900567103,1.0932570816947222,0.11841933619026354,2.4205008869097744e-05
809.0909090909091,3507.3072206798915,3210.4886835918333,1.0924527591718478,0.12011780196308935,2.4438299386111692e-05
818.1818181818182,3534.99850565275,3238.179968564691,1.0916621497166576,0.12181648217381831,2.4671482937269783e-05
827.2727272727274,3562.6913405683204,3265.8728034802616,1.0908849042656394,0.12351539430670563,2.4904560801055924e-05
836.3636363636364,3590.386089177946,3293.5675520898876,1.09012067686291,0.12521458766717475,2.5137533397132232e-05
845.4545454545455,3618.0833393537646,3321.2648022657067,1.0893691273534027,0.1269141335300152,2.5370400535810024e-05
854.5454545454546,3645.7837073721726,3348.965170284114,1.0886299265581427,0.1286141045500134,2.5603161941009205e-05
863.6363636363637,3673.487586525024,3376.6690494369664,1.0879027623798518,0.1303145486492277,2.5835817912458044e-05
872.7272727272727,3701.194927128496,3404.376390040438,1.0871873444888192,0.13201546665193623,2.6068369889868265e-05
881.8181818181819,3728.905153669686,3432.0866165816274,1.0864834050673498,0.13371680481566586,2.6300820635024502e-05
890.909090909091,3756.617305331769,3459.798768243711,1.085790693901753,0.13541847115074918,2.653317380685355e-05
900.0000000000001,3784.330415974262,3487.5118788862037,1.0851089680539963,0.13712037670621793,2.676543290294907e-05
909.0909090909091,3812.0440319799745,3515.2254948919162,1.084437979162183,0.1388224902340774,2.699759986758472e-05
918.1818181818182,3839.758631540912,3542.940094452854,1.0837774642458065,0.14052488024689555,2.72296740328312e-05
927.2727272727274,3867.475623385126,3570.657086297067,1.0831271471649138,0.14222770987020025,2.7461652276065012e-05
936.3636363636365,3895.196667494616,3598.3781304065574,1.0824867555135245,0.14393115822130434,2.7693531058828627e-05
945.4545454545455,3922.9223834754334,3626.1038463873747,1.081856049816051,0.14563527911371063,2.7925310058393343e-05
954.5454545454546,3950.651134396565,3653.8325973085066,1.0812348483908927,0.1473398774711664,2.81569953210844e-05
963.6363636363637,3978.379306307156,3681.560769219098,1.080623017164271,0.14904456321919915,2.838859784251891e-05
972.7272727272727,4006.104625449325,3709.286088361266,1.0800203947652878,0.15074914747204693,2.8620123373944338e-05
981.8181818181819,4033.831788188303,3737.013251100245,1.0794266750327068,0.15245427032164616,2.88515563474699e-05
990.909090909091,4061.5713233544934,3764.752786266435,1.0788414416401608,0.15416116573099173,2.908286605329511e-05
1000.0,4089.301177952611,3792.4826408645526,1.0782649692024415,0.15586696908865522,2.931412724595808e-05
